Episode,Timestep,State,Action,Human_Reward,Environment_Reward,Learning_Mode,Update_Type,TD_Target,Model_Error
1,479,[-0.54320234 -0.0282548 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.158949102044183,0.3863856925706499
1,480,[-0.5713102  -0.02810786],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.229359287890286,0.4207801085075684
1,481,[-0.59806144 -0.02675124],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.14089033995625,0.3385343631302815
1,482,[-0.62525886 -0.02719741],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.1972714562376785,0.4022387279259143
1,483,[-0.6507056  -0.02544672],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.162936072415946,0.3723777960828789
1,484,[-0.6752219  -0.02451636],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.2176299757636,0.38697103061800675
1,485,[-0.69763994 -0.02241799],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.12191478906956,0.3411521441328853
1,486,[-0.71981114 -0.02217119],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.132237042689222,0.3834384028418172
1,487,[-0.74059427 -0.02078312],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.0601508766847125,0.3524234993512323
1,488,[-0.76086247 -0.02026819],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.096198409338074,0.39445172210366586
1,489,[-0.7794977  -0.01863521],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.0423412876188305,0.3652767441577973
1,490,[-0.79739666 -0.01789901],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.147865940443767,0.43617906980257093
1,491,[-0.8124654  -0.01506877],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.181441043153712,0.39691284062079246
1,492,[-0.8256289  -0.01316344],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.249235336829075,0.4058440240528576
1,493,[-0.8358246 -0.0101957],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.232798637188949,0.37995966763180355
1,494,[-0.8450063  -0.00918171],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.255547259502048,0.3811724802046319
1,495,[-0.853134  -0.0081277],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.2712021264541535,0.37707350844898224
1,496,[-0.8601735  -0.00703955],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.293335434942787,0.3986665982849966
1,497,[-0.8650964  -0.00492284],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.346365471286646,0.4035004194813907
1,498,[-0.8668831  -0.00178671],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.361470462603789,0.38588620549747166
1,499,[-8.675267e-01 -6.436499e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.378930583186837,0.3899341617645491
1,500,[-0.86602485  0.00150189],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.3906465570900695,0.38157116401459445
1,501,[-0.8613832   0.00464163],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.400226809324648,0.3892467956675505
1,502,[-0.8556201   0.00576315],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.43803823935125,0.38367761830369984
1,503,[-0.8487586  0.0068615],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.429360788177607,0.37887079443025096
1,504,[-0.8398271   0.00893142],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.389520475128854,0.35672667965126603
1,505,[-0.8278641   0.01196305],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.390235264292786,0.37236960172487876
1,506,[-0.813923    0.01394109],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.418518393625109,0.3986090577110879
1,507,[-0.7990695   0.01485348],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.33889772194695,0.3372562764572953
1,508,[-0.78137726  0.01769224],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.392859941012234,0.4024813730182739
1,509,[-0.76293874  0.01843856],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.362958554237646,0.3650778395793801
1,510,[-0.7428554  0.0200833],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.239259596980545,0.3210221110667786
1,511,[-0.72024375  0.02261168],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.298526193580701,0.4098266357942171
1,512,[-0.6972413   0.02300245],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.269975549327463,0.3646346455543221
1,513,[-0.6729946   0.02424666],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.132562960309981,0.3188924007376466
1,514,[-0.6466646   0.02632999],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.214201217124531,0.42267538361833257
1,515,[-0.6204325   0.02623216],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.098396219538076,0.3247623955163901
1,516,[-0.59248424  0.02794824],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.082182512694358,0.38157590112274153
1,517,[-0.564023    0.02846121],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.189823432263909,0.433399522324871
1,518,[-0.5362594   0.02776365],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.0787857500901294,0.33422264753774433
1,519,[-0.5074008   0.02885858],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.079533224564396,0.38661510433553925
1,520,[-0.47866365  0.02873715],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-4.992925908739432,0.3391032440297863
1,521,[-0.4492625   0.02940115],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-4.9954151869726715,0.3861053412325619
1,522,[-0.42041427  0.02884824],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-5.069697072466303,0.42963364054016795
1,523,[-0.39332762  0.02708666],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-4.963867317532573,0.33806012491113746
1,524,[-0.3661933  0.0271343],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-4.965149924489749,0.3827633541005979
